x	y
260220.000000	23500000.000000
260280.000006	23460000.000000
260338.999998	23420000.000000
260399.999999	23380000.000000
260460.000005	23380000.000000
260518.999997	23380000.000000
260579.999998	23390000.000000
260640.000005	23410000.000000
260699.000007	23450000.000000
260759.999998	23440000.000000
260820.000004	23430000.000000
260879.000006	23450000.000000
260939.999997	23430000.000000
261000.000003	23440000.000000
261059.000005	23440000.000000
261120.000006	23400000.000000
261178.999998	23390000.000000
261239.000005	23420000.000000
261300.000006	23430000.000000
261358.999997	23380000.000000
261419.000004	23390000.000000
261480.000005	23380000.000000
261538.999997	23370000.000000
261599.000003	23400000.000000
261660.000004	23370000.000000
261719.000006	23400000.000000
261779.000003	23350000.000000
261840.000004	23460000.000000
261899.000005	23460000.000000
261959.000002	23480000.000000
262020.000003	23470000.000000
262079.000005	23550000.000000
262139.000001	23520000.000000
262200.000002	23550000.000000
262259.000004	23550000.000000
262320.000005	23530000.000000
262380.000002	23490000.000000
262439.000003	23480000.000000
262500.000004	23470000.000000
262560.000001	23500000.000000
262619.000003	23500000.000000
262680.000004	23450000.000000
262740.000000	23460000.000000
262799.000002	23450000.000000
262860.000003	23420000.000000
262920.000000	23420000.000000
262979.000001	23430000.000000
263040.000002	23380000.000000
263099.999999	23430000.000000
263159.000001	23380000.000000
263220.000002	23390000.000000
263279.999998	23410000.000000
263339.000000	23380000.000000
263400.000001	23410000.000000
263459.000003	23400000.000000
263518.999999	23400000.000000
263580.000000	23390000.000000
263639.000002	23410000.000000
263698.999999	23490000.000000
263760.000000	23490000.000000
263819.000002	23550000.000000
263878.999998	23280000.000000
263939.999999	23570000.000000
263999.000001	23650000.000000
264058.999997	23570000.000000
264119.999998	23680000.000000
264179.000000	23620000.000000
264238.999997	23670000.000000
264299.999998	23600000.000000
264359.000000	23600000.000000
264420.000001	23630000.000000
264479.999997	23590000.000000
264538.999999	23630000.000000
264600.000000	23610000.000000
264660.000006	23620000.000000
264718.999998	23600000.000000
264779.999999	23640000.000000
264840.000006	23600000.000000
264898.999998	23630000.000000
264959.999999	23640000.000000
265020.000005	23610000.000000
265078.999997	23600000.000000
265139.999998	23590000.000000
265200.000004	23620000.000000
265259.000006	23590000.000000
265319.999997	23630000.000000
265378.999999	23610000.000000
265439.000006	23580000.000000
265499.999997	23630000.000000
265558.999998	23580000.000000
265619.000005	23580000.000000
265680.000006	23590000.000000
265738.999998	23540000.000000
265799.000004	23540000.000000
265860.000005	23540000.000000
265918.999997	23520000.000000
265979.000004	23490000.000000
266040.000005	23520000.000000
266099.000007	23510000.000000
266220.000004	23540000.000000
266279.000006	23550000.000000
266400.000003	23550000.000000
266459.000005	23560000.000000
266520.000006	23570000.000000
266580.000003	23540000.000000
266639.000005	23540000.000000
266700.000006	23530000.000000
266760.000002	23550000.000000
266819.000004	23550000.000000
266880.000005	23540000.000000
266940.000001	23550000.000000
266999.000003	23550000.000000
267060.000004	23550000.000000
267120.000001	23640000.000000
267179.000003	23630000.000000
267240.000004	23670000.000000
267299.000005	23660000.000000
267359.000002	23670000.000000
267420.000003	23650000.000000
267479.000005	23600000.000000
267539.000001	23610000.000000
267600.000002	23590000.000000
267659.000004	23600000.000000
267719.000001	23570000.000000
267780.000002	23590000.000000
267839.000003	23560000.000000
267899.000000	23550000.000000
267960.000001	23550000.000000
268019.000003	23560000.000000
268078.999999	23600000.000000
268140.000000	23540000.000000
268199.000002	23570000.000000
268320.000000	23510000.000000
268379.000001	23560000.000000
268499.999999	23500000.000000
268559.000001	23480000.000000
268620.000002	23510000.000000
268679.999998	23560000.000000
268739.000000	23530000.000000
268800.000001	23560000.000000
268859.999998	23570000.000000
268918.999999	23670000.000000
268980.000000	23730000.000000
269039.999997	23740000.000000
269098.999999	23680000.000000
269160.000000	23690000.000000
269219.000002	23710000.000000
269278.999998	23660000.000000
269339.999999	23670000.000000
269399.000001	23720000.000000
269458.999997	23740000.000000
269519.999998	23760000.000000
269579.000000	23770000.000000
269638.999997	23810000.000000
269699.999998	23740000.000000
269759.000000	23770000.000000
269819.000006	23740000.000000
269879.999997	23730000.000000
269938.999999	23720000.000000
269999.000005	23650000.000000
270060.000006	23630000.000000
270118.999998	23620000.000000
270240.000006	23590000.000000
270298.999998	23630000.000000
270420.000005	23630000.000000
270478.999997	23600000.000000
270539.999998	23600000.000000
270600.000004	23570000.000000
270659.000006	23460000.000000
270719.999997	23490000.000000
270780.000004	23520000.000000
270839.000006	23540000.000000
270899.999997	23530000.000000
270960.000003	23500000.000000
271019.000005	23540000.000000
271080.000006	23520000.000000
271138.999998	23570000.000000
271199.000004	23580000.000000
271260.000005	23560000.000000
271318.999997	23590000.000000
271379.000004	23600000.000000
271440.000005	23580000.000000
271499.000007	23600000.000000
271559.000003	23590000.000000
271620.000004	23570000.000000
271679.000006	23580000.000000
271739.000002	23540000.000000
271800.000003	23560000.000000
271859.000005	23580000.000000
271919.000002	23520000.000000
271980.000003	23570000.000000
272039.000005	23600000.000000
272099.000001	23560000.000000
272160.000002	23540000.000000
272219.000004	23550000.000000
272340.000001	23550000.000000
272399.000003	23580000.000000
272460.000004	23560000.000000
272520.000001	23600000.000000
272579.000003	23580000.000000
272640.000004	23560000.000000
272700.000000	23540000.000000
272759.000002	23520000.000000
272820.000003	23570000.000000
272879.999999	23600000.000000
272939.000001	23630000.000000
273000.000002	23640000.000000
273059.999999	23620000.000000
273119.000001	23630000.000000
273180.000002	23660000.000000
273239.000003	23640000.000000
273299.000000	23640000.000000
273360.000001	23610000.000000
273419.000003	23610000.000000
273478.999999	23640000.000000
273540.000000	23640000.000000
273599.000002	23590000.000000
273658.999998	23590000.000000
273720.000000	23590000.000000
273779.000001	23580000.000000
273838.999998	23590000.000000
273899.999999	23580000.000000
273959.000001	23590000.000000
274018.999997	23590000.000000
274079.999998	23550000.000000
274139.000000	23530000.000000
274199.000007	23550000.000000
274259.999998	23550000.000000
274318.999999	23530000.000000
274379.000006	23540000.000000
274439.999997	23520000.000000
274498.999999	23520000.000000
274560.000000	23540000.000000
274620.000006	23540000.000000
274678.999998	23530000.000000
274739.999999	23540000.000000
274800.000006	23530000.000000
274858.999997	23510000.000000
274919.999998	23520000.000000
274980.000005	23500000.000000
275038.999997	23490000.000000
275099.999998	23480000.000000
275160.000004	23520000.000000
275219.000006	23580000.000000
275279.999997	23580000.000000
275338.999999	23590000.000000
275399.000005	23620000.000000
275460.000006	23590000.000000
275518.999998	23590000.000000
275579.000005	23570000.000000
275640.000006	23610000.000000
275698.999998	23620000.000000
275759.000004	23590000.000000
275820.000005	23580000.000000
275878.999997	23570000.000000
275939.000003	23550000.000000
276000.000004	23630000.000000
276059.000006	23620000.000000
276119.000003	23650000.000000
276180.000004	23580000.000000
276239.000006	23610000.000000
276299.000002	23620000.000000
276360.000003	23590000.000000
276419.000005	23590000.000000
276479.000001	23600000.000000
276540.000002	23570000.000000
276599.000004	23580000.000000
276660.000005	23600000.000000
276720.000002	23550000.000000
276779.000004	23680000.000000
276840.000005	23710000.000000
276900.000001	23730000.000000
276959.000003	23740000.000000
277020.000004	23750000.000000
277080.000000	23680000.000000
277139.000002	23910000.000000
277200.000003	23970000.000000
277260.000000	24010000.000000
277319.000002	23990000.000000
277380.000003	23960000.000000
277439.999999	23970000.000000
277499.000001	23980000.000000
277560.000002	23980000.000000
277619.000004	23940000.000000
277679.000000	23970000.000000
277740.000001	23990000.000000
277799.000003	24030000.000000
277859.000000	24020000.000000
277920.000001	24030000.000000
277979.000003	23990000.000000
278038.999999	23970000.000000
278100.000000	23890000.000000
278159.000002	23920000.000000
278218.999998	23930000.000000
278279.999999	23890000.000000
278339.000001	23890000.000000
278398.999998	23860000.000000
278459.999999	23880000.000000
278519.000001	23870000.000000
278578.999997	23880000.000000
278639.999998	23860000.000000
278699.000000	23870000.000000
278760.000001	23860000.000000
278819.999997	23860000.000000
278878.999999	23830000.000000
278940.000000	23810000.000000
278999.999997	23830000.000000
279058.999998	23810000.000000
279120.000000	23820000.000000
279180.000006	23890000.000000
279238.999998	23860000.000000
279299.999999	23900000.000000
279360.000005	23860000.000000
279418.999997	23910000.000000
279479.999998	23870000.000000
279540.000005	23890000.000000
279599.000007	23870000.000000
279659.999998	23890000.000000
279718.999999	23870000.000000
279779.000006	23860000.000000
279839.999997	23870000.000000
279898.999999	23900000.000000
279959.000005	23940000.000000
280020.000006	23900000.000000
280080.000003	23940000.000000
280139.000005	23900000.000000
280199.000001	23900000.000000
280260.000002	23820000.000000
280319.000004	23920000.000000
280379.000000	23910000.000000
280440.000001	23930000.000000
280499.000003	23910000.000000
280560.000004	23860000.000000
280620.000001	23900000.000000
280679.000003	23920000.000000
280740.000004	23930000.000000
280800.000000	23900000.000000
280859.000002	23910000.000000
280920.000003	23890000.000000
280979.999999	23830000.000000
281039.000001	23970000.000000
281100.000002	23950000.000000
281159.999999	23960000.000000
281219.000001	23930000.000000
281280.000002	23900000.000000
281339.000003	23940000.000000
281399.000000	23890000.000000
281460.000001	23950000.000000
281519.000003	23970000.000000
281578.999999	24000000.000000
281640.000000	23990000.000000
281699.000002	23980000.000000
281758.999998	23940000.000000
281820.000000	23990000.000000
281879.000001	24000000.000000
281938.999998	23980000.000000
281999.999999	24110000.000000
282059.000001	24150000.000000
282118.999997	24250000.000000
282179.999998	24230000.000000
282239.000000	24300000.000000
282299.000007	24290000.000000
282359.999998	24270000.000000
282418.999999	24300000.000000
282479.000006	24270000.000000
282539.999997	24270000.000000
282598.999999	24280000.000000
282659.000005	24220000.000000
282720.000006	24250000.000000
282778.999998	24250000.000000
282839.999999	24250000.000000
282900.000006	24280000.000000
282958.999997	24300000.000000
283019.999998	24330000.000000
283080.000005	24300000.000000
283138.999997	24320000.000000
283199.999998	24280000.000000
283259.000000	24200000.000000
283319.000006	24230000.000000
283379.999997	24230000.000000
283438.999999	24230000.000000
283499.000005	24260000.000000
283560.000006	24270000.000000
283618.999998	24240000.000000
283679.000005	24250000.000000
283740.000006	24240000.000000
283798.999998	24260000.000000
283859.000004	24250000.000000
283920.000005	24220000.000000
283978.999997	24250000.000000
284039.000003	24210000.000000
284100.000004	24230000.000000
284159.000006	24310000.000000
284219.000003	24260000.000000
284280.000004	24260000.000000
284339.000006	24230000.000000
284399.000002	24310000.000000
284460.000003	24280000.000000
284519.000005	24270000.000000
284579.000001	24280000.000000
284640.000002	24270000.000000
284699.000004	24260000.000000
284759.000001	24230000.000000
284820.000002	24240000.000000
284879.000004	24240000.000000
284939.000000	24240000.000000
285000.000001	24220000.000000
285059.000003	24220000.000000
285120.000004	24220000.000000
285180.000000	24220000.000000
285239.000002	24190000.000000
285300.000003	24180000.000000
285360.000000	24170000.000000
285419.000002	24220000.000000
285480.000003	24220000.000000
285539.999999	24240000.000000
285599.000001	24240000.000000
285660.000002	24260000.000000
285719.000004	24260000.000000
285779.000000	24240000.000000
285840.000001	24240000.000000
285899.999998	24250000.000000
285959.000000	24210000.000000
286020.000001	24200000.000000
286079.000003	24180000.000000
286138.999999	24210000.000000
286200.000000	24190000.000000
286259.000002	24160000.000000
286318.999998	24110000.000000
286379.999999	24130000.000000
286439.000001	24130000.000000
286498.999998	24120000.000000
286559.999999	24100000.000000
286619.000001	24160000.000000
286678.999997	24140000.000000
286739.999998	24130000.000000
286799.000000	24070000.000000
286859.000006	24100000.000000
286919.999997	24120000.000000
286978.999999	24160000.000000
287039.000006	24090000.000000
287099.999997	24080000.000000
287158.999998	24080000.000000
287220.000000	24130000.000000
287280.000006	24140000.000000
287338.999998	24120000.000000
287399.999999	24070000.000000
287460.000005	24140000.000000
287518.999997	24160000.000000
287579.999998	24250000.000000
287640.000005	24180000.000000
287699.000007	24240000.000000
287759.999998	24180000.000000
287820.000004	24200000.000000
287879.000006	24180000.000000
287939.999997	24210000.000000
288000.000003	24210000.000000
288059.000005	24180000.000000
288120.000006	24170000.000000
288178.999998	24160000.000000
288239.000005	24170000.000000
288300.000006	24160000.000000
288358.999997	24170000.000000
288419.000004	24130000.000000
288480.000005	24140000.000000
288538.999997	24160000.000000
288599.000003	24170000.000000
288660.000004	24140000.000000
288719.000006	24090000.000000
288779.000003	24080000.000000
288840.000004	24080000.000000
288899.000005	24120000.000000
288959.000002	24170000.000000
289020.000003	24170000.000000
289079.000005	24170000.000000
289139.000001	24170000.000000
289200.000002	24170000.000000
289259.000004	24130000.000000
289320.000005	24150000.000000
289380.000002	24150000.000000
289439.000003	24120000.000000
289500.000004	24160000.000000
289560.000001	24340000.000000
289619.000003	24320000.000000
289680.000004	24370000.000000
289740.000000	24350000.000000
289799.000002	24320000.000000
289860.000003	24330000.000000
289920.000000	24300000.000000
289979.000001	24280000.000000
290040.000002	24230000.000000
290099.999999	24260000.000000
290159.000001	24260000.000000
290220.000002	24350000.000000
290279.999998	24440000.000000
290339.000000	24430000.000000
290400.000001	24420000.000000
290459.000003	24440000.000000
290518.999999	24400000.000000
290580.000000	24450000.000000
290639.000002	24410000.000000
290698.999999	24400000.000000
290760.000000	24460000.000000
290819.000002	24420000.000000
290878.999998	24440000.000000
290939.999999	24360000.000000
290999.000001	24370000.000000
291058.999997	24350000.000000
291119.999998	24330000.000000
291179.000000	24420000.000000
291299.999998	24370000.000000
291359.000000	24360000.000000
291420.000001	24320000.000000
291479.999997	24330000.000000
291538.999999	24340000.000000
291600.000000	24320000.000000
291660.000006	24280000.000000
291718.999998	24300000.000000
291779.999999	24320000.000000
291840.000006	24330000.000000
291898.999998	24300000.000000
291959.999999	24350000.000000
292020.000005	24350000.000000
292078.999997	24340000.000000
292139.999998	24300000.000000
292200.000004	24310000.000000
292259.000006	24320000.000000
292319.999997	24340000.000000
292380.000004	24360000.000000
292439.000006	24330000.000000
292499.999997	24320000.000000
292558.999998	24300000.000000
292619.000005	24330000.000000
292680.000006	24290000.000000
292738.999998	24320000.000000
292799.000004	24330000.000000
292860.000005	24300000.000000
292918.999997	24310000.000000
292979.000004	24260000.000000
293040.000005	24280000.000000
293099.000007	24210000.000000
293159.999998	24240000.000000
293220.000004	24250000.000000
293279.000006	24240000.000000
293339.999997	24240000.000000
293400.000003	24210000.000000
293459.000005	24240000.000000
293520.000006	24260000.000000
293580.000003	24280000.000000
293639.000005	24260000.000000
293700.000006	24200000.000000
293760.000002	24250000.000000
293819.000004	24240000.000000
293880.000005	24230000.000000
293940.000001	24210000.000000
293999.000003	24230000.000000
294060.000004	24190000.000000
294120.000001	24200000.000000
294179.000003	24170000.000000
294240.000004	24170000.000000
294300.000000	24150000.000000
294359.000002	24100000.000000
294420.000003	24120000.000000
294479.000005	24130000.000000
294539.000001	24100000.000000
294600.000002	24100000.000000
294659.000004	24100000.000000
294719.000001	24090000.000000
294780.000002	24080000.000000
294839.000003	24110000.000000
294899.000000	24100000.000000
294960.000001	24130000.000000
295019.000003	24130000.000000
295078.999999	24110000.000000
295140.000000	24110000.000000
295199.000002	24100000.000000
295260.000003	24140000.000000
295320.000000	24130000.000000
295379.000001	24100000.000000
295440.000002	24100000.000000
295499.999999	24080000.000000
295559.000001	24080000.000000
295620.000002	24070000.000000
295679.999998	24110000.000000
295739.000000	24100000.000000
295800.000001	24110000.000000
295859.999998	24150000.000000
295918.999999	24120000.000000
295980.000000	24180000.000000
296039.999997	24150000.000000
296098.999999	24180000.000000
296160.000000	24150000.000000
296220.000006	24170000.000000
296278.999998	24230000.000000
296339.999999	24200000.000000
296400.000006	24150000.000000
296458.999997	24130000.000000
296519.999998	24140000.000000
296579.000000	24140000.000000
296638.999997	24140000.000000
296699.999998	24140000.000000
296759.000000	24170000.000000
296819.000006	24140000.000000
296879.999997	24140000.000000
296938.999999	24110000.000000
296999.000005	24110000.000000
297060.000006	24100000.000000
297118.999998	24140000.000000
297179.000005	24160000.000000
297240.000006	24110000.000000
297298.999998	24120000.000000
297359.999999	24130000.000000
297420.000005	24150000.000000
297478.999997	24250000.000000
297539.999998	24280000.000000
297600.000004	24270000.000000
297659.000006	24200000.000000
297719.999997	24220000.000000
297780.000004	24220000.000000
297839.000006	24230000.000000
297899.999997	24200000.000000
297960.000003	24160000.000000
298019.000005	24200000.000000
298080.000006	24180000.000000
298140.000002	24160000.000000
298199.000004	24140000.000000
298260.000005	24140000.000000
298320.000002	24170000.000000
298379.000004	24180000.000000
298440.000005	24140000.000000
298500.000001	24160000.000000
298559.000003	24120000.000000
298620.000004	24360000.000000
298679.000006	24370000.000000
298739.000002	24340000.000000
298800.000003	24310000.000000
298859.000005	24260000.000000
298919.000002	24270000.000000
298980.000003	24220000.000000
299039.000005	24240000.000000
299099.000001	24180000.000000
299160.000002	24230000.000000
299219.000004	24220000.000000
299279.000000	24220000.000000
299340.000001	24200000.000000
299399.000003	24180000.000000
299459.000000	24240000.000000
299520.000001	24250000.000000
299579.000003	24240000.000000
299640.000004	24210000.000000
299700.000000	24240000.000000
299759.000002	24260000.000000
299820.000003	24290000.000000
299879.999999	24280000.000000
299939.000001	24250000.000000
300000.000002	24270000.000000
300059.999999	24280000.000000
300119.000001	24290000.000000
300180.000002	24310000.000000
300239.999998	24290000.000000
300299.000000	24320000.000000
300360.000001	24310000.000000
300419.999997	24270000.000000
300478.999999	24260000.000000
300540.000000	24280000.000000
300599.000002	24300000.000000
300658.999998	24240000.000000
300720.000000	24250000.000000
300779.000001	24290000.000000
300838.999998	24270000.000000
300899.999999	24250000.000000
300959.000001	24250000.000000
301018.999997	24250000.000000
301079.999998	24240000.000000
301139.000000	24210000.000000
301199.000007	24220000.000000
301259.999998	24240000.000000
301318.999999	24200000.000000
301379.000006	24220000.000000
301439.999997	24270000.000000
301498.999999	24270000.000000
301559.000005	24250000.000000
301620.000006	24270000.000000
301678.999998	24280000.000000
301739.999999	24260000.000000
301800.000006	24230000.000000
301858.999997	24240000.000000
301919.999998	24200000.000000
301980.000005	24210000.000000
302038.999997	24200000.000000
302099.999998	24160000.000000
302160.000004	24170000.000000
302219.000006	24130000.000000
302279.999997	24160000.000000
302340.000004	24110000.000000
302399.000005	24140000.000000
302460.000006	24100000.000000
302520.000003	24280000.000000
302579.000005	24310000.000000
302640.000006	24310000.000000
302698.999998	24320000.000000
302759.000004	24290000.000000
302820.000005	24270000.000000
302878.999997	24320000.000000
302939.000003	24260000.000000
303000.000004	24290000.000000
303059.000006	24270000.000000
303119.000003	24280000.000000
303180.000004	24280000.000000
303239.000006	24220000.000000
303299.000002	24240000.000000
303360.000003	24260000.000000
303419.000005	24230000.000000
303479.000001	24210000.000000
303540.000002	24190000.000000
303599.000004	24240000.000000
303659.000001	24190000.000000
303720.000002	24230000.000000
303779.000004	24230000.000000
303840.000005	24250000.000000
303900.000001	24250000.000000
303959.000003	24220000.000000
304020.000004	24200000.000000
304080.000000	24200000.000000
304139.000002	24210000.000000
304200.000003	24190000.000000
304260.000000	24160000.000000
304319.000002	24180000.000000
304380.000003	24160000.000000
304439.999999	24160000.000000
304499.000001	24160000.000000
304560.000002	24180000.000000
304619.999998	24220000.000000
304679.000000	24230000.000000
304740.000001	24230000.000000
304799.999998	24220000.000000
304859.000000	24230000.000000
304920.000001	24200000.000000
304979.000003	24210000.000000
305038.999999	24200000.000000
305100.000000	24220000.000000
305159.000002	24170000.000000
305218.999998	24210000.000000
305279.999999	24190000.000000
305339.000001	24210000.000000
305398.999998	24180000.000000
305459.999999	24210000.000000
305519.000001	24250000.000000
305578.999997	24240000.000000
305639.999998	24260000.000000
305699.000000	24240000.000000
305759.000006	24240000.000000
305819.999997	24220000.000000
305878.999999	24210000.000000
305939.000006	24210000.000000
305999.999997	24320000.000000
306058.999998	24400000.000000
306119.000005	24430000.000000
306180.000006	24450000.000000
306238.999998	24380000.000000
306299.000004	24320000.000000
306360.000005	24330000.000000
306418.999997	24430000.000000
306479.000004	24440000.000000
306540.000005	24460000.000000
306599.000007	24420000.000000
306659.000003	24380000.000000
306720.000004	24460000.000000
306779.000006	24410000.000000
306839.999997	24440000.000000
306900.000003	24390000.000000
306959.000005	24400000.000000
307020.000006	24370000.000000
307080.000003	24330000.000000
307139.000005	24330000.000000
307200.000006	24360000.000000
307260.000002	24380000.000000
307319.000004	24460000.000000
307380.000005	24450000.000000
307440.000001	24490000.000000
307499.000003	24490000.000000
307560.000004	24510000.000000
307620.000001	24480000.000000
307679.000003	24520000.000000
307740.000004	24480000.000000
307800.000000	24420000.000000
307859.000002	24450000.000000
307920.000003	24440000.000000
307979.000005	24440000.000000
308039.000001	24380000.000000
308100.000002	24390000.000000
308159.000004	24370000.000000
308219.000001	24400000.000000
308280.000002	24380000.000000
308339.000003	24430000.000000
308399.000000	24430000.000000
308460.000001	24410000.000000
308519.000003	24420000.000000
308578.999999	24460000.000000
308640.000000	24440000.000000
308699.000002	24430000.000000
308758.999998	24400000.000000
308820.000000	24370000.000000
308879.000001	24430000.000000
308940.000002	24410000.000000
308999.999999	24410000.000000
309059.000001	24370000.000000
309120.000002	24430000.000000
309179.999998	24370000.000000
309239.000000	24380000.000000
309300.000001	24350000.000000
309359.999998	24320000.000000
309418.999999	24310000.000000
309480.000000	24320000.000000
309539.999997	24270000.000000
309598.999999	24310000.000000
309660.000000	24280000.000000
309720.000006	24300000.000000
309778.999998	24280000.000000
309839.999999	24330000.000000
309900.000006	24310000.000000
309958.999997	24280000.000000
310019.999998	24250000.000000
310079.000000	24310000.000000
310138.999997	24270000.000000
310199.999998	24300000.000000
310259.000000	24360000.000000
310319.000006	24390000.000000
310379.999997	24380000.000000
310438.999999	24370000.000000
310499.000005	24380000.000000
310560.000006	24340000.000000
310618.999998	24350000.000000
310679.000005	24320000.000000
310740.000006	24320000.000000
310798.999998	24320000.000000
310920.000005	24350000.000000
310978.999997	24370000.000000
311039.999998	24350000.000000
311100.000004	24370000.000000
311159.000006	24350000.000000
311219.999997	24400000.000000
311280.000004	24360000.000000
311339.000006	24340000.000000
311399.999997	24330000.000000
311460.000003	24330000.000000
311519.000005	24330000.000000
311580.000006	24320000.000000
311640.000002	24260000.000000
311699.000004	24310000.000000
311760.000005	24330000.000000
311820.000002	24340000.000000
311879.000004	24310000.000000
311940.000005	24300000.000000
312000.000001	24300000.000000
312059.000003	24280000.000000
312120.000004	24310000.000000
312179.000006	24290000.000000
312239.000002	24300000.000000
312300.000003	24350000.000000
312359.000005	24350000.000000
312419.000002	24370000.000000
312480.000003	24340000.000000
312539.000005	24330000.000000
312599.000001	24290000.000000
312660.000002	24280000.000000
312719.000004	24310000.000000
312840.000001	24320000.000000
312899.000003	24250000.000000
313020.000001	24260000.000000
313079.000003	24260000.000000
313140.000004	24230000.000000
313200.000000	24270000.000000
313259.000002	24290000.000000
313320.000003	24270000.000000
313379.999999	24270000.000000
313439.000001	24250000.000000
313500.000002	24240000.000000
313559.999999	24330000.000000
313619.000001	24350000.000000
313680.000002	24300000.000000
313739.999998	24370000.000000
313799.000000	24360000.000000
313860.000001	24360000.000000
313919.000003	24360000.000000
313978.999999	24340000.000000
314040.000000	24310000.000000
314099.000002	24380000.000000
314158.999998	24360000.000000
314220.000000	24390000.000000
314279.000001	24470000.000000
314338.999998	24400000.000000
314399.999999	24370000.000000
314459.000001	24410000.000000
314579.999998	24400000.000000
314639.000000	24380000.000000
314759.999998	24380000.000000
314818.999999	24470000.000000
314939.999997	24430000.000000
314998.999999	24420000.000000
315120.000006	24400000.000000
315178.999998	24400000.000000
315300.000006	24360000.000000
315358.999997	24310000.000000
315419.999998	24310000.000000
315480.000005	24310000.000000
315538.999997	24280000.000000
315599.999998	24270000.000000
315660.000004	24300000.000000
315719.000006	24310000.000000
315779.999997	24340000.000000
315840.000004	24290000.000000
315899.000005	24290000.000000
315960.000006	24280000.000000
316018.999998	24220000.000000
316079.000005	24250000.000000
316140.000006	24250000.000000
316198.999998	24290000.000000
316259.000004	24290000.000000
316320.000005	24250000.000000
316378.999997	24260000.000000
316439.000003	24240000.000000
316500.000004	24220000.000000
316559.000006	24240000.000000
316619.000003	24220000.000000
316680.000004	24280000.000000
316739.000006	24320000.000000
316799.000002	24310000.000000
316860.000003	24310000.000000
316919.000005	24250000.000000
316979.000001	24260000.000000
317040.000002	24230000.000000
317099.000004	24270000.000000
317159.000001	24330000.000000
317220.000002	24320000.000000
317279.000004	24310000.000000
317339.000000	24300000.000000
317400.000001	24300000.000000
317459.000003	24330000.000000
317520.000004	24320000.000000
317580.000000	24380000.000000
317639.000002	24330000.000000
317700.000003	24360000.000000
317760.000000	24330000.000000
317819.000002	24350000.000000
317880.000003	24370000.000000
317939.000005	24350000.000000
317999.000001	24350000.000000
318060.000002	24390000.000000
318119.000004	24370000.000000
318179.000000	24360000.000000
318240.000001	24360000.000000
318299.000003	24330000.000000
318359.000000	24350000.000000
318420.000001	24310000.000000
318479.000003	24320000.000000
318538.999999	24330000.000000
318600.000000	24320000.000000
318659.000002	24420000.000000
318718.999998	24500000.000000
318779.999999	24470000.000000
318839.000001	24470000.000000
318898.999998	24420000.000000
318959.999999	24440000.000000
319019.000001	24450000.000000
319078.999997	24470000.000000
319139.999998	24520000.000000
319199.000000	24520000.000000
319259.000006	24510000.000000
319319.999997	24620000.000000
319378.999999	24670000.000000
319439.000006	24640000.000000
319499.999997	24670000.000000
319558.999998	24600000.000000
319620.000000	24630000.000000
319680.000006	24590000.000000
319738.999998	24580000.000000
319799.999999	24500000.000000
319860.000005	24500000.000000
319918.999997	24520000.000000
319979.999998	24450000.000000
320040.000005	24450000.000000
320099.000007	24460000.000000
320159.999998	24480000.000000
320218.999999	24480000.000000
320279.000006	24540000.000000
320339.999997	24480000.000000
320398.999999	24490000.000000
320459.000005	24440000.000000
320520.000006	24460000.000000
320578.999998	24480000.000000
320639.000005	24490000.000000
320700.000006	24480000.000000
320758.999997	24490000.000000
320819.000004	24500000.000000
320880.000005	24510000.000000
320938.999997	24450000.000000
320999.000003	24460000.000000
321060.000004	24430000.000000
321119.000006	24440000.000000
321179.000003	24460000.000000
321240.000004	24450000.000000
321299.000005	24410000.000000
321359.000002	24440000.000000
321420.000003	24430000.000000
321479.000005	24460000.000000
321540.000006	24470000.000000
321600.000002	24490000.000000
321659.000004	24500000.000000
321720.000005	24520000.000000
321780.000002	24450000.000000
321839.000003	24480000.000000
321900.000004	24460000.000000
321960.000001	24460000.000000
322019.000003	24480000.000000
322080.000004	24460000.000000
322140.000000	24470000.000000
322199.000002	24450000.000000
322260.000003	24490000.000000
322319.000005	24490000.000000
322379.000001	24490000.000000
322440.000002	24480000.000000
322499.000004	24490000.000000
322559.000001	24500000.000000
322620.000002	24490000.000000
322679.000004	24450000.000000
322739.000000	24490000.000000
322800.000001	24510000.000000
322859.000003	24500000.000000
322918.999999	24520000.000000
322980.000000	24460000.000000
323039.000002	24520000.000000
323098.999999	24500000.000000
323160.000000	24500000.000000
323219.000002	24460000.000000
323278.999998	24460000.000000
323339.999999	24450000.000000
323399.000001	24420000.000000
323458.999997	24450000.000000
323519.999998	24440000.000000
323579.000000	24410000.000000
323640.000001	24420000.000000
323699.999998	24460000.000000
323759.000000	24420000.000000
323820.000001	24420000.000000
323879.999997	24410000.000000
323938.999999	24440000.000000
324000.000000	24440000.000000
324060.000006	24410000.000000
324118.999998	24420000.000000
324179.999999	24440000.000000
324240.000006	24400000.000000
324298.999998	24420000.000000
324359.999999	24390000.000000
324420.000005	24460000.000000
324478.999997	24400000.000000
324539.999998	24400000.000000
324599.000000	24350000.000000
324659.000006	24380000.000000
324719.999997	24380000.000000
324778.999999	24380000.000000
324839.000006	24360000.000000
324899.999997	24310000.000000
324958.999998	24360000.000000
325019.000005	24330000.000000
325080.000006	24330000.000000
325138.999998	24330000.000000
325199.000004	24320000.000000
325260.000005	24340000.000000
325318.999997	24370000.000000
325379.000004	24470000.000000
325440.000005	24490000.000000
325499.000007	24490000.000000
325559.000003	24510000.000000
325620.000004	24500000.000000
325679.000006	24510000.000000
