x	y
36240.000002	1.666667
36299.000004	1.666667
36360.000005	1.666667
36420.000002	1.666667
36479.000004	1.666667
36540.000005	1.666667
36600.000001	1.666667
36659.000003	1.666667
36720.000004	1.666667
36780.000000	1.666667
36839.000002	1.666667
36900.000003	1.666667
36959.000005	1.666667
37019.000002	1.666667
37080.000003	1.666667
37139.000005	1.666667
37199.000001	1.666667
37260.000002	1.666667
37319.000004	1.666667
37379.000000	1.666667
37440.000001	1.666667
37499.000003	1.666667
37559.000000	1.666667
37620.000001	1.666667
37679.000003	1.666667
37738.999999	1.666667
37800.000000	1.666667
37859.000002	1.666667
37918.999998	1.666667
37979.999999	1.666667
38039.000001	1.666667
38100.000002	1.666667
38159.999999	1.666667
38219.000001	1.666667
38280.000002	1.666667
38339.999998	1.666667
38399.000000	1.666667
38460.000001	1.666667
38519.999997	1.666667
38578.999999	1.666667
38640.000000	1.666667
38699.999997	1.666667
38758.999998	1.666667
38820.000000	1.666667
38880.000006	1.666667
38938.999998	1.666667
38999.999999	1.666667
39060.000005	1.666667
39118.999997	1.666667
39179.999998	1.666667
39239.000000	1.666667
39299.000007	1.666667
39359.999998	1.666667
39418.999999	1.666667
39479.000006	1.666667
39539.999997	1.666667
39598.999999	1.666667
39659.000005	1.666667
39720.000006	1.666667
39778.999998	1.666667
39839.000005	1.666667
39900.000006	1.666667
39958.999997	1.666667
40019.000004	1.666667
40080.000005	1.666667
40138.999997	1.666667
40199.999998	1.666667
40260.000004	1.666667
40319.000006	1.666667
40379.999997	1.666667
40440.000004	1.666667
40499.000005	1.666667
40560.000006	1.666667
40620.000003	1.666667
40679.000005	1.666667
40740.000006	1.666667
40800.000002	1.666667
40859.000004	1.666667
40920.000005	1.666667
40980.000002	1.666667
41039.000003	1.666667
41100.000004	1.666667
41160.000001	1.666667
41219.000003	1.666667
41280.000004	1.666667
41339.000006	1.666667
41399.000002	1.666667
41460.000003	1.666667
41519.000005	1.666667
41579.000001	1.666667
41640.000002	1.666667
41699.000004	1.666667
41759.000001	1.666667
41820.000002	1.666667
41879.000004	1.666667
41939.000000	1.666667
42000.000001	1.666667
42059.000003	1.666667
42118.999999	1.666667
42180.000000	1.666667
42239.000002	1.666667
42360.000000	1.666667
42419.000002	1.666667
42480.000003	1.666667
42539.999999	1.666667
42599.000001	1.666667
42719.999998	1.666667
42779.000000	1.666667
42840.000001	1.666667
42899.999998	1.666667
42959.000000	1.666667
43020.000001	1.666667
43079.999997	1.666667
43138.999999	1.666667
43200.000000	1.666667
43260.000006	1.666667
43318.999998	1.666667
43379.999999	1.666667
43440.000006	1.666667
43498.999998	1.666667
43559.999999	1.666667
43620.000005	1.666667
43678.999997	1.666667
43739.999998	1.666667
43800.000004	1.666667
43859.000006	1.666667
43919.999997	1.666667
43980.000004	1.666667
44039.000006	1.666667
44099.999997	1.666667
44158.999998	1.666667
44219.000005	1.666667
44280.000006	1.666667
44338.999998	1.666667
44399.000004	1.666667
44460.000005	1.666667
44518.999997	1.666667
44579.000004	1.666667
44640.000005	1.666667
44699.000007	1.666667
44759.000003	1.666667
44820.000004	1.666667
44879.000006	1.666667
44939.000002	1.666667
45000.000003	1.666667
45059.000005	1.666667
45119.000002	1.666667
45180.000003	1.666667
45239.000005	1.666667
45300.000006	1.666667
45360.000002	1.666667
45419.000004	1.666667
45480.000005	1.666667
45540.000001	1.666667
45599.000003	1.666667
45660.000004	1.666667
45720.000001	1.666667
45779.000003	1.666667
45840.000004	1.666667
45900.000000	1.666667
45959.000002	1.666667
46020.000003	1.666667
46079.999999	1.666667
46139.000001	1.666667
46200.000002	1.666667
46259.000004	1.666667
46319.000001	1.666667
46380.000002	1.666667
46439.000003	1.666667
46499.000000	1.666667
46560.000001	1.666667
46619.000003	1.666667
46678.999999	1.666667
46740.000000	1.666667
46799.000002	1.666667
46858.999998	1.666667
46920.000000	1.666667
46979.000001	1.666667
47038.999998	1.666667
47099.999999	1.666667
47159.000001	1.666667
47218.999997	1.666667
47279.999998	1.666667
47339.000000	1.666667
47400.000001	1.666667
47459.999998	1.666667
47518.999999	1.666667
47580.000000	1.666667
47639.999997	1.666667
47698.999999	1.666667
47760.000000	1.666667
47820.000006	1.666667
47878.999998	1.666667
47939.999999	1.666667
48000.000006	1.666667
48058.999997	1.666667
48119.999998	1.666667
48180.000005	1.666667
48238.999997	1.666667
48299.999998	1.666667
48359.000000	1.666667
48419.000006	1.666667
48479.999997	1.666667
48538.999999	1.666667
48599.000005	1.666667
48660.000006	1.666667
48718.999998	1.666667
48779.000005	1.666667
48840.000006	1.666667
48898.999998	1.666667
48959.000004	1.666667
49020.000005	1.666667
49078.999997	1.666667
49139.000003	1.666667
49200.000004	1.666667
49259.000006	1.666667
49319.999997	1.666667
49380.000004	1.666667
49439.000006	1.666667
49499.999997	1.666667
49560.000003	1.666667
49619.000005	1.666667
49680.000006	1.666667
49740.000002	1.666667
49799.000004	1.666667
49860.000005	1.666667
49920.000002	1.666667
49979.000004	1.666667
50040.000005	1.666667
50100.000001	1.666667
50159.000003	1.666667
50220.000004	1.666667
50280.000000	1.666667
50339.000002	1.666667
50400.000003	1.666667
50459.000005	1.666667
50519.000002	1.666667
50580.000003	1.666667
50639.000005	1.666667
50699.000001	1.666667
50760.000002	1.666667
50819.000004	1.666667
50879.000000	1.666667
50940.000001	1.666667
50999.000003	1.666667
51059.000000	1.666667
51120.000001	1.666667
51179.000003	1.666667
51240.000004	1.666667
51300.000000	1.666667
51359.000002	1.666667
51420.000003	1.666667
51479.999999	1.666667
51539.000001	1.666667
51600.000002	1.666667
51659.999999	1.666667
51719.000001	1.666667
51780.000002	1.666667
51839.999998	1.666667
51899.000000	1.666667
51960.000001	1.666667
52019.999997	1.666667
52078.999999	1.666667
52140.000000	1.666667
52199.999997	1.666667
52258.999998	1.666667
52320.000000	1.666667
52380.000006	1.666667
52438.999998	1.666667
52499.999999	1.666667
52559.000001	1.666667
52618.999997	1.666667
52679.999998	1.666667
52739.000000	1.666667
52799.000007	1.666667
52859.999998	1.666667
52918.999999	1.666667
52979.000006	1.666667
53039.999997	1.666667
53098.999999	1.666667
53160.000000	1.666667
53220.000006	1.666667
53278.999998	1.666667
53339.999999	1.666667
53400.000006	1.666667
53458.999997	1.666667
53519.999998	1.666667
53580.000005	1.666667
53638.999997	1.666667
53699.999998	1.666667
53760.000004	1.666667
53819.000006	1.666667
53879.999997	1.666667
53940.000004	1.666667
53999.000005	1.666667
54060.000006	1.666667
54120.000003	1.666667
54179.000005	1.666667
54240.000006	1.666667
54300.000002	1.666667
54359.000004	1.666667
54420.000005	1.666667
54480.000002	1.666667
54539.000003	1.666667
54600.000004	1.666667
54659.000006	1.666667
54719.000003	1.666667
54780.000004	1.666667
54839.000006	1.666667
54899.000002	1.666667
54960.000003	1.666667
55019.000005	1.666667
55080.000006	1.666667
55140.000002	1.666667
55199.000004	1.666667
55260.000005	1.666667
55320.000002	1.666667
55379.000004	1.666667
55440.000005	1.666667
55500.000001	1.666667
55559.000003	1.666667
55620.000004	1.666667
55680.000000	1.666667
55739.000002	1.666667
55800.000003	1.666667
55860.000000	1.666667
55919.000002	1.666667
55980.000003	1.666667
56039.999999	1.666667
56099.000001	1.666667
56160.000002	1.666667
56219.999998	1.666667
56279.000000	1.666667
56340.000001	1.666667
56399.999998	1.666667
56459.000000	1.666667
56520.000001	1.666667
56579.000003	1.666667
56638.999999	1.666667
56700.000000	1.666667
56759.000002	1.666667
56818.999998	1.666667
56879.999999	1.666667
56939.000001	1.666667
56998.999998	1.666667
57059.999999	1.666667
57119.000001	1.666667
57180.000002	1.666667
57239.999998	1.666667
57299.000000	1.666667
57360.000001	1.666667
57419.999997	1.666667
57478.999999	1.666667
57540.000000	1.666667
57599.999997	1.666667
57658.999998	1.666667
57720.000000	1.666667
57780.000006	1.666667
57838.999998	1.666667
57899.999999	1.666667
57960.000005	1.666667
58018.999997	1.666667
58079.999998	1.666667
58140.000005	1.666667
58199.000007	1.666667
58259.999998	1.666667
58318.999999	1.666667
58379.000006	1.666667
58439.999997	1.666667
58498.999999	1.666667
58559.000005	1.666667
58620.000006	1.666667
58678.999998	1.666667
58739.000005	1.666667
58800.000006	1.666667
58858.999997	1.666667
58919.000004	1.666667
58980.000005	1.666667
59038.999997	1.666667
59099.000003	0.000000
59160.000004	0.000000
59219.000006	0.000000
59279.999997	0.000000
59340.000004	0.000000
59399.000005	0.000000
59460.000006	0.000000
59520.000003	0.000000
59579.000005	0.000000
59640.000006	0.000000
59700.000002	0.000000
59759.000004	0.000000
59820.000005	0.000000
59880.000002	0.000000
59939.000003	0.000000
60000.000004	0.000000
60060.000001	0.000000
60119.000003	0.000000
60180.000004	0.000000
60239.000006	0.000000
60299.000002	0.000000
60360.000003	0.000000
60419.000005	0.000000
60479.000001	0.000000
60540.000002	0.000000
60599.000004	0.000000
60659.000001	0.000000
60720.000002	0.000000
60779.000004	0.000000
60839.000000	0.000000
60900.000001	0.000000
60959.000003	0.000000
61018.999999	0.000000
61080.000000	0.000000
61139.000002	0.000000
61198.999999	0.000000
61260.000000	0.000000
61319.000002	0.000000
61380.000003	0.000000
61439.999999	0.000000
61499.000001	0.000000
61560.000002	0.000000
61619.999998	0.000000
61679.000000	0.000000
61740.000001	0.000000
61799.999998	1.943333
61859.000000	1.666667
61920.000001	1.666667
61979.999997	1.666667
62038.999999	1.666667
62100.000000	1.666667
62160.000006	1.666667
62218.999998	1.666667
62279.999999	1.666667
62339.000001	1.666667
62398.999998	1.666667
62459.999999	1.666667
62519.000001	1.666667
62578.999997	1.666667
62639.999998	1.666667
62699.000000	1.666667
62759.000006	1.666667
62819.999997	1.666667
62878.999999	1.666667
62939.000006	1.666667
62999.999997	1.666667
63058.999998	1.666667
63119.000005	1.666667
63180.000006	1.666667
63238.999998	1.666667
63299.000004	1.666667
63360.000005	1.666667
63418.999997	1.666667
63479.999998	1.666667
63540.000005	1.666667
63599.000007	1.666667
63659.999998	1.666667
63720.000004	1.666667
63779.000006	1.666667
63839.999997	1.666667
63900.000003	1.666667
63959.000005	1.666667
64020.000006	1.666667
64080.000003	1.666667
64139.000005	1.666667
64200.000006	1.666667
64260.000002	1.666667
64319.000004	1.666667
64380.000005	1.591667
64438.999997	1.591667
64499.000003	1.591667
64560.000004	1.600000
64619.000006	1.591667
64679.000003	1.591667
64740.000004	1.591667
64799.000005	1.591667
64859.000002	2.735000
64920.000003	3.325000
64979.000005	4.240000
65039.000001	4.840000
65100.000002	5.516667
65159.000004	5.860000
65219.000001	5.811667
65280.000002	5.783333
65339.000003	5.783333
65399.000000	5.765000
65460.000001	5.745000
65519.000003	5.726667
65580.000004	5.773333
65640.000000	5.765000
65699.000002	5.821667
65760.000003	5.716667
65820.000000	5.726667
65879.000001	5.755000
65940.000002	5.773333
65999.999999	5.755000
66059.000001	5.755000
66120.000002	5.706667
66179.999998	5.726667
66239.000000	5.735000
66300.000001	5.755000
66359.999998	5.765000
66418.999999	5.773333
66480.000000	5.716667
66539.999997	5.735000
66598.999999	5.706667
66660.000000	5.765000
66720.000006	5.735000
66778.999998	5.726667
66839.999999	5.765000
66900.000006	5.811667
66958.999997	5.773333
67019.999998	5.668333
67080.000005	5.735000
67138.999997	5.745000
67199.999998	5.735000
67260.000004	5.726667
67319.000006	5.706667
67379.999997	5.745000
67438.999999	5.773333
67499.000005	5.706667
67560.000006	5.726667
67618.999998	5.745000
67679.000005	5.755000
67740.000006	5.668333
67798.999998	5.688333
67859.000004	5.745000
67920.000005	5.755000
67978.999997	5.735000
68039.000003	5.706667
68100.000004	5.765000
68159.000006	5.716667
68219.000003	5.726667
68280.000004	5.735000
68339.000006	5.735000
68399.999997	5.726667
68460.000003	5.706667
68519.000005	5.735000
68580.000006	5.783333
68640.000002	5.773333
68699.000004	5.755000
68760.000005	5.726667
68820.000002	5.735000
68879.000004	5.765000
68940.000005	5.716667
69000.000001	5.716667
69059.000003	5.716667
69120.000004	5.783333
69180.000000	5.783333
69239.000002	5.735000
69300.000003	5.726667
69360.000000	5.755000
69419.000002	5.755000
69480.000003	5.765000
69539.999999	5.735000
69599.000001	5.735000
69660.000002	5.765000
69719.000004	5.793333
69779.000000	5.765000
69840.000001	5.773333
69899.000003	5.773333
69959.000000	5.765000
70020.000001	5.745000
70079.000003	5.755000
70138.999999	5.765000
70200.000000	5.840000
70259.000002	5.801667
70318.999998	5.821667
70379.999999	5.755000
70439.000001	5.745000
70498.999998	5.755000
70559.999999	5.773333
70619.000001	5.745000
70678.999997	5.783333
70739.999998	5.773333
70799.000000	5.773333
70859.000006	5.783333
70919.999997	5.735000
70978.999999	5.773333
71040.000000	5.811667
71099.999997	5.765000
71158.999998	5.755000
71220.000000	5.716667
71280.000006	5.735000
71338.999998	5.745000
71399.999999	5.765000
71460.000005	5.793333
71518.999997	5.765000
71579.999998	5.765000
71640.000005	5.698333
71699.000007	5.755000
71759.999998	5.773333
71820.000004	5.783333
71879.000006	5.773333
71939.999997	5.716667
72000.000003	5.726667
72059.000005	5.755000
72120.000006	5.755000
72178.999998	5.793333
72239.000005	5.745000
72300.000006	5.735000
72358.999997	5.726667
72419.000004	5.765000
72480.000005	5.773333
72538.999997	5.755000
72599.000003	5.755000
72660.000004	5.745000
72719.000006	5.706667
72779.000003	5.745000
72840.000004	5.755000
72899.000005	5.735000
72959.000002	5.726667
73020.000003	5.735000
73079.000005	5.773333
73139.000001	5.783333
73200.000002	5.726667
73259.000004	5.706667
73320.000005	5.765000
73380.000002	5.745000
73439.000003	5.793333
73500.000004	5.726667
73560.000001	5.698333
73619.000003	5.755000
73680.000004	5.773333
73740.000000	5.706667
73799.000002	5.745000
73860.000003	5.745000
73920.000000	5.735000
73979.000001	5.755000
74040.000002	5.755000
74099.000004	5.726667
74159.000001	5.698333
74220.000002	5.793333
74279.000004	5.755000
74339.000000	5.745000
74400.000001	5.726667
74459.000003	5.726667
74518.999999	5.765000
74580.000000	5.716667
74639.000002	5.706667
74698.999999	5.726667
74760.000000	5.773333
74819.000002	5.726667
74878.999998	5.726667
74939.999999	5.735000
74999.000001	5.765000
75058.999997	5.745000
75119.999998	5.660000
75179.000000	5.716667
75238.999997	5.716667
75299.999998	5.726667
75359.000000	5.698333
75420.000001	5.755000
75479.999997	5.783333
75538.999999	5.745000
75600.000000	5.688333
75660.000006	5.755000
75718.999998	5.773333
75779.999999	5.735000
75840.000006	5.716667
75898.999998	5.726667
75959.999999	5.726667
76019.000001	5.706667
76078.999997	5.698333
76139.999998	5.773333
76199.000000	5.755000
76259.000006	5.755000
76319.999997	5.726667
76378.999999	5.716667
76439.000006	6.641667
