   seq_no d_days lat lon mag
   9.4000000e+01   1.1785648e+00   4.7585791e+01   7.5945112e+00   4.0000000e-01
   9.5000000e+01   1.1812037e+00   4.7586017e+01   7.5936215e+00   9.5000000e-01
   9.7000000e+01   1.1836343e+00   4.7585756e+01   7.5942054e+00   8.0000000e-01
   9.6000000e+01   1.1838194e+00   4.7585774e+01   7.5938998e+00   6.5000000e-01
   9.8000000e+01   1.1872569e+00   4.7585847e+01   7.5929298e+00   8.0000000e-01
   9.9000000e+01   1.1875694e+00   4.7586224e+01   7.5937285e+00   1.0000000e+00
   1.0000000e+02   1.2132176e+00   4.7586359e+01   7.5934499e+00   7.0000000e-01
   1.0100000e+02   1.2272222e+00   4.7586116e+01   7.5934225e+00   9.0000000e-01
   1.0200000e+02   1.2348264e+00   4.7585891e+01   7.5937540e+00   1.0000000e+00
   1.0300000e+02   1.2389005e+00   4.7585828e+01   7.5935411e+00   6.5000000e-01
   1.0400000e+02   1.2401852e+00   4.7586152e+01   7.5934890e+00   1.5000000e+00
   1.0500000e+02   1.2455671e+00   4.7586134e+01   7.5937548e+00   6.0000000e-01
   1.0600000e+02   1.2529630e+00   4.7585908e+01   7.5943123e+00   1.1000000e+00
   1.0700000e+02   1.2581481e+00   4.7585549e+01   7.5938990e+00   4.5000000e-01
   1.0800000e+02   1.2635764e+00   4.7585459e+01   7.5942575e+00   5.5000000e-01
   1.1000000e+02   1.2652778e+00   4.7585891e+01   7.5941128e+00   5.0000000e-01
   1.0900000e+02   1.2656019e+00   4.7585791e+01   7.5942321e+00   6.5000000e-01
   1.1100000e+02   1.2687500e+00   4.7586377e+01   7.5937822e+00   3.0000000e-01
   1.1200000e+02   1.2728819e+00   4.7586053e+01   7.5937014e+00   1.0000000e+00
   1.1300000e+02   1.2749769e+00   4.7585720e+01   7.5941122e+00   2.5000000e-01
   1.1400000e+02   1.2811574e+00   4.7585566e+01   7.5946434e+00   9.5000000e-01
   1.1500000e+02   1.2820833e+00   4.7585981e+01   7.5937277e+00   6.0000000e-01
